RR_Asset_ID	RR_Material	code	percentage	Defects	PACP	RR_InspectNotes	RR_Length	RR_Diameter
1924	VCP	CM	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	263.972632706823	12
1924	VCP	FC	0.00000000	1	2	LoF 2 CL, CM, CS, FC >1 defect	263.972632706823	12
1924	VCP	TF	0.00000000	8	2	LoF 2 CL, CM, CS, FC >1 defect	263.972632706823	12
2230	VCP	CL	0.00000000	3	2	LoF 2 CL, CM, CS, FC >1 defect	303.423909523028	12
2230	VCP	TF	0.00000000	10	2	LoF 2 CL, CM, CS, FC >1 defect	303.423909523028	12
52	DIP	RBL	100.00000000	1	4	LoF 4 RB? >0 defects	537.670163125908	16
335	RCP	DSF	30.00000000	1	1	NULL	291.539568105399	12
464	VCP	AMH	0.00000000	2	1	NULL	373.465677954345	15
464	VCP	MWL	10.00000000	1	1	NULL	373.465677954345	15
490	VCP	AMH	0.00000000	1	1	NULL	299.510260513899	12
500	BR	MWL	5.00000000	1	1	NULL	244.421570014404	60
547	VCP	CH2	0.00000000	1	4	LoF 4 CH2, CH#, CH$ >0 defects	307.238449717394	12
566	VCP	AMH	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	273.949308885514	12
566	VCP	CM	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	273.949308885514	12
609	VCP	MWL	2.00000000	1	1	NULL	234.748420970293	10
620	VCP	B	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	174.961646352051	10
624	VCP	TF	0.00000000	1	1	NULL	287.142787861667	15
678	VCP	TF	0.00000000	3	1	NULL	231.622938332512	12
685	VCP	MWL	15.00000000	1	2	LoF 2 RF? >0 defects	297.90543195105	10
685	VCP	MWL	35.00000000	2	2	LoF 2 RF? >0 defects	297.90543195105	10
691	VCP	MWL	10.00000000	2	1	NULL	125.84636621061	12
716	VCP	AMH	0.00000000	1	1	NULL	241.740902848462	12
716	VCP	MSA	0.00000000	1	1	NULL	241.740902848462	12
735	CT	MWL	5.00000000	1	1	NULL	203.81018044264	10
735	CT	TF	0.00000000	8	1	NULL	203.81018044264	10
747	VCP	MWL	5.00000000	2	1	NULL	37.0323072698806	12
755	VCP	AMH	0.00000000	2	1	NULL	314.80388276261	8
755	VCP	MWL	5.00000000	1	1	NULL	314.80388276261	8
864	RCP	TF	0.00000000	4	1	NULL	314.049224468885	10
902	CT	MWL	5.00000000	1	1	NULL	262.752425336472	12
902	CT	TF	0.00000000	12	1	NULL	262.752425336472	12
1081	RCP	AMH	0.00000000	4	1	NULL	165.736743006458	12
1081	RCP	MWL	5.00000000	2	1	NULL	165.736743006458	12
1110	VCP	RML	50.00000000	1	4	LoF 4 RB? >0 defects	236.21546067614	10
1176	VCP	TBA	0.00000000	1	1	NULL	254.583565585207	24
1292	CT	TFA	0.00000000	1	1	NULL	321.483969277572	21
1302	CT	AMH	0.00000000	2	1	NULL	93.330314349056	10
1302	CT	MWL	5.00000000	2	1	NULL	93.330314349056	10
1343	VCP	AMH	0.00000000	4	2	LoF 2 RF? >0 defects	113.451370806093	12
1430	VCP	CH2	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	404.154793380017	12
1430	VCP	CM	0.00000000	4	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	404.154793380017	12
1430	VCP	FL	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	404.154793380017	12
1431	VCP	MWL	5.00000000	1	1	NULL	238.781218122722	15
1431	VCP	TF	0.00000000	5	1	NULL	238.781218122722	15
1472	VCP	TF	0.00000000	8	1	NULL	192.144311032415	10
1494	VCP	AMH	0.00000000	2	1	NULL	230.281305488552	12
1494	VCP	MWL	5.00000000	1	1	NULL	230.281305488552	12
1500	VCP	TF	0.00000000	4	1	NULL	153.172804702793	10
1510	VCP	AMH	0.00000000	2	1	NULL	329.707140641051	15
1510	VCP	MWL	5.00000000	1	1	NULL	329.707140641051	15
1520	VCP	AMH	0.00000000	1	2	LoF 2 RF? >0 defects	389.688613381418	15
1520	VCP	MSA	0.00000000	1	2	LoF 2 RF? >0 defects	389.688613381418	15
1569	VCP	AMH	0.00000000	2	1	NULL	280.586445275478	10
1569	VCP	MWL	5.00000000	1	1	NULL	280.586445275478	10
1620	VCP	DAR	5.00000000	1	2	LoF 2 RF? >0 defects	232.191240196119	12
1634	VCP	MWL	5.00000000	1	1	NULL	328.843724408665	18
1677	VCP	TFA	0.00000000	1	1	NULL	461.792925964462	15
1685	VCP	FM	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	230.303425352859	15
1689	VCP	MWL	5.00000000	1	1	NULL	459.22488213572	15
1689	VCP	TF	0.00000000	19	1	NULL	459.22488213572	15
1717	VCP	AMH	0.00000000	1	1	NULL	212.93321457342	10
1717	VCP	MSA	0.00000000	1	1	NULL	212.93321457342	10
1717	VCP	MWL	5.00000000	1	1	NULL	212.93321457342	10
1798	VCP	TB	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	324.776980599261	15
2654	VCP	RML	45.00000000	1	4	LoF 4 RB? >0 defects	310.699915674167	12
2749	VCP	CM	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	241.685855828519	12
2994	PVC	TF	0.00000000	3	1	NULL	212.166580838847	8
2998	PVC	AMH	0.00000000	1	1	NULL	240.925693024876	8
2998	PVC	MWL	5.00000000	1	1	NULL	240.925693024876	8
3017	VCP	AMH	0.00000000	2	1	NULL	209.69373280301	10
3017	VCP	MWL	5.00000000	1	1	NULL	209.69373280301	10
3054	PVC	AMH	0.00000000	4	1	NULL	179.817800571409	8
3061	PVC	TFA	0.00000000	1	1	NULL	251.379976433245	8
3197	VCP	MWL	5.00000000	1	4	LoF 4 RB? >0 defects	304.122546890225	15
3197	VCP	RFJ	0.00000000	7	4	LoF 4 RB? >0 defects	304.122546890225	15
3199	VCP	RFJ	0.00000000	2	2	LoF 2 RF? >0 defects	257.119468675681	10
3336	VCP	MWL	25.00000000	2	1	NULL	59.8250575421642	10
3361	VCP	TB	0.00000000	4	1	NULL	297.743701759256	12
3477	PVC	MWL	5.00000000	2	1	NULL	22.3916216236912	10
3484	VCP	TFA	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	300.26465393504	15
3549	CT	BSV	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	313.204554716168	18
3592	VCP	AMH	0.00000000	4	4	LoF 4 RB? >0 defects	160.38338455893	12
3592	VCP	MWL	10.00000000	2	4	LoF 4 RB? >0 defects	160.38338455893	12
3592	VCP	RBJ	55.00000000	2	4	LoF 4 RB? >0 defects	160.38338455893	12
3592	VCP	TF	0.00000000	14	4	LoF 4 RB? >0 defects	160.38338455893	12
3647	VCP	MSA	0.00000000	1	1	NULL	382.582445434437	36
234	VCP	RMJ	25.00000000	1	5	LoF 5 CH2, CH3, CH4 >2 defects	288.179048295863	10
358	RCP	TFA	0.00000000	2	1	NULL	144.77215212799	10
440	VCP	DSZ	10.00000000	1	1	NULL	419.153460419147	54
440	VCP	TBA	0.00000000	1	1	NULL	419.153460419147	54
530	CT	TBA	0.00000000	1	1	NULL	228.938514951641	15
539	VCP	CL	0.00000000	8	3	LoF 3  CM, CL, CS >4 defects	278.384850039348	15
561	VCP	MWL	5.00000000	1	5	LoF 5 CH2, CH3, CH4 >2 defects	340.128241601238	18
694	VCP	MWL	25.00000000	5	2	LoF 2 RF? >0 defects	284.601698767481	12
704	VCP	RMJ	5.00000000	4	2	LoF 2 CL, CM, CS, FC >1 defect	166.746169061173	15
741	VCP	MWL	10.00000000	2	2	LoF 2 RF? >0 defects	143.31073265423	18
741	VCP	RMJ	5.00000000	2	2	LoF 2 RF? >0 defects	143.31073265423	18
745	VCP	AMH	0.00000000	4	2	LoF 2 RF? >0 defects	199.712233345994	10
745	VCP	MWL	5.00000000	2	2	LoF 2 RF? >0 defects	199.712233345994	10
1091	VCP	SAV	0.00000000	2	1	NULL	302.377234481665	10
1091	VCP	SRI	0.00000000	2	1	NULL	302.377234481665	10
1104	VCP	AMH	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	307.383859797935	12
1114	CT	FC	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	293.581112909245	12
1114	CT	FL	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	293.581112909245	12
1153	RCP	TF	0.00000000	7	3	LoF 3 SAV >0 defects	276.979117944324	10
1170	VCP	MSA	0.00000000	1	1	NULL	250.696519770841	10
1193	CP	AMH	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	300.384412500711	18
1193	CP	MWL	5.00000000	1	3	LoF 3 FM, FL, FS >0 defects	300.384412500711	18
1226	CT	SAP	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	239.763763117643	18
1311	VCP	MWL	5.00000000	1	1	NULL	258.290749866774	10
1358	VCP	RML	10.00000000	1	2	LoF 2 RF? >0 defects	339.34252126803	15
1363	VCP	CS	0.00000000	7	3	LoF 3  CM, CL, CS >4 defects	246.850192364703	15
1368	CT	TF	0.00000000	20	1	NULL	187.56397250982	12
1407	VCP	CH4	0.00000000	2	4	LoF 4 FM. FL, FS >1 defect	219.14609139383	12
1407	VCP	DR	20.00000000	1	4	LoF 4 FM. FL, FS >1 defect	219.14609139383	12
1407	VCP	ID	0.00000000	1	4	LoF 4 FM. FL, FS >1 defect	219.14609139383	12
1440	RCP	AMH	0.00000000	4	1	NULL	198.367460156782	10
327	AC	AMH	0.00000000	2	1	NULL	286.421120382491	10
327	AC	MWL	5.00000000	1	1	NULL	286.421120382491	10
327	AC	RMJ	50.00000000	1	1	NULL	286.421120382491	10
335	RCP	TF	0.00000000	1	1	NULL	291.539568105399	12
464	VCP	FC	0.00000000	1	1	NULL	373.465677954345	15
464	VCP	TF	0.00000000	15	1	NULL	373.465677954345	15
500	BR	TBC	0.00000000	11	1	NULL	244.421570014404	60
521	VCP	TF	0.00000000	2	1	NULL	184.688636525143	18
556	VCP	AMH	0.00000000	4	1	NULL	195.216223824198	10
608	VCP	AMH	0.00000000	2	1	NULL	252.741421979783	10
624	VCP	TFA	0.00000000	1	1	NULL	287.142787861667	15
632	CT	AMH	0.00000000	2	1	NULL	120.653457843466	24
632	CT	MSA	0.00000000	2	1	NULL	120.653457843466	24
632	CT	RMJ	30.00000000	2	1	NULL	120.653457843466	24
672	VCP	MWL	5.00000000	1	1	NULL	396.288579171344	10
685	VCP	MCU	0.00000000	1	2	LoF 2 RF? >0 defects	297.90543195105	10
685	VCP	RFJ	0.00000000	2	2	LoF 2 RF? >0 defects	297.90543195105	10
716	VCP	TBI	0.00000000	1	1	NULL	241.740902848462	12
747	VCP	TFA	0.00000000	2	1	NULL	37.0323072698806	12
755	VCP	TFA	0.00000000	1	1	NULL	314.80388276261	8
787	VCP	MSA	0.00000000	2	1	NULL	183.796535308017	12
865	VCP	AMH	0.00000000	2	1	NULL	298.53204449259	10
1086	RCP	TF	0.00000000	3	1	NULL	252.248853018855	30
1110	VCP	TF	0.00000000	8	4	LoF 4 RB? >0 defects	236.21546067614	10
1152	RCP	SAP	0.00000000	4	1	NULL	144.374091082996	10
1152	RCP	TF	0.00000000	6	1	NULL	144.374091082996	10
1292	CT	AMH	0.00000000	2	1	NULL	321.483969277572	21
1292	CT	MWL	5.00000000	1	1	NULL	321.483969277572	21
1332	CT	TBA	0.00000000	2	1	NULL	406.733373344356	12
1333	BR	AMH	0.00000000	4	3	LoF 3 RM? >0 defects	151.315918739008	60
1333	BR	MWL	10.00000000	2	3	LoF 3 RM? >0 defects	151.315918739008	60
1343	VCP	RFJ	0.00000000	8	2	LoF 2 RF? >0 defects	113.451370806093	12
1343	VCP	TF	0.00000000	6	2	LoF 2 RF? >0 defects	113.451370806093	12
1425	VCP	DAE	5.00000000	1	2	LoF 2 RF? >0 defects	401.924339189547	12
1425	VCP	RFL	0.00000000	1	2	LoF 2 RF? >0 defects	401.924339189547	12
1430	VCP	RBL	70.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	404.154793380017	12
1459	VCP	MWL	5.00000000	1	1	NULL	246.810763863616	10
1461	VCP	TF	0.00000000	4	2	LoF 2 RF? >0 defects	229.635469394915	10
1462	VCP	MWL	25.00000000	1	1	NULL	219.486346297626	10
1463	VCP	AMH	0.00000000	2	1	NULL	246.502996817602	10
1463	VCP	MWL	5.00000000	1	1	NULL	246.502996817602	10
1477	VCP	AMH	0.00000000	2	1	NULL	273.070742120707	10
1477	VCP	MWL	5.00000000	1	1	NULL	273.070742120707	10
1494	VCP	TFA	0.00000000	1	1	NULL	230.281305488552	12
1499	VCP	AMH	0.00000000	4	1	NULL	193.398819471219	10
1499	VCP	MWL	5.00000000	2	1	NULL	193.398819471219	10
1500	VCP	MWL	15.00000000	2	1	NULL	153.172804702793	10
1508	VCP	CC	0.00000000	1	1	NULL	300.313352223674	12
1512	VCP	TF	0.00000000	6	1	NULL	294.841715944894	10
1520	VCP	TBA	0.00000000	2	2	LoF 2 RF? >0 defects	389.688613381418	15
1569	VCP	TFA	0.00000000	10	1	NULL	280.586445275478	10
1582	VCP	RBJ	55.00000000	1	4	LoF 4 RB? >0 defects	264.849576513003	10
1620	VCP	RFJ	0.00000000	3	2	LoF 2 RF? >0 defects	232.191240196119	12
1620	VCP	TF	0.00000000	2	2	LoF 2 RF? >0 defects	232.191240196119	12
1677	VCP	AMH	0.00000000	2	1	NULL	461.792925964462	15
1677	VCP	MWL	5.00000000	1	1	NULL	461.792925964462	15
1685	VCP	AMH	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	230.303425352859	15
1685	VCP	MWL	5.00000000	1	3	LoF 3 FM, FL, FS >0 defects	230.303425352859	15
1689	VCP	TFA	0.00000000	1	1	NULL	459.22488213572	15
1781	VCP	AMH	0.00000000	2	5	LoF 5 FL, FS, FM >3 defects	317.049917450685	20
1781	VCP	FL	0.00000000	5	5	LoF 5 FL, FS, FM >3 defects	317.049917450685	20
2849	CT	AMH	0.00000000	2	1	NULL	282.902158079087	10
2849	CT	TF	0.00000000	3	1	NULL	282.902158079087	10
2879	VCP	AMH	0.00000000	2	1	NULL	202.203664911804	8
2879	VCP	MWL	5.00000000	1	1	NULL	202.203664911804	8
2948	RCP	TF	0.00000000	4	4	LoF 4 F >0 defects	238.660332403182	10
2948	RCP	TFA	0.00000000	2	4	LoF 4 F >0 defects	238.660332403182	10
2980	PVC	AMH	0.00000000	4	1	NULL	134.006650819191	12
2999	PVC	TF	0.00000000	2	1	NULL	198.279470430585	8
3054	PVC	MWL	5.00000000	2	1	NULL	179.817800571409	8
3075	PVC	TF	0.00000000	8	1	NULL	357.240800271039	8
3080	PVC	AMH	0.00000000	2	1	NULL	406.460470045821	8
3080	PVC	MWL	5.00000000	1	1	NULL	406.460470045821	8
3098	VCP	TB	0.00000000	1	1	NULL	357.330649218592	8
3196	VCP	AMH	0.00000000	4	2	LoF 2 RF? >0 defects	144.928259686632	18
3196	VCP	TF	0.00000000	4	2	LoF 2 RF? >0 defects	144.928259686632	18
3197	VCP	TBA	0.00000000	1	4	LoF 4 RB? >0 defects	304.122546890225	15
3199	VCP	MWL	5.00000000	1	2	LoF 2 RF? >0 defects	257.119468675681	10
3343	VCP	AMH	0.00000000	4	1	NULL	180.168981283182	10
3343	VCP	MWL	5.00000000	2	1	NULL	180.168981283182	10
3373	VCP	AMH	0.00000000	1	1	NULL	303.854887314764	12
3373	VCP	MWL	10.00000000	1	1	NULL	303.854887314764	12
3373	VCP	TF	0.00000000	5	1	NULL	303.854887314764	12
3477	PVC	DAZ	5.00000000	2	1	NULL	22.3916216236912	10
3484	VCP	DR	10.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	300.26465393504	15
3501	VCP	AMH	0.00000000	2	1	NULL	401.648166295301	8
3520	VCP	TF	0.00000000	1	1	NULL	289.389957824697	12
3549	CT	FL	0.00000000	4	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	313.204554716168	18
3647	VCP	DSC	15.00000000	1	1	NULL	382.582445434437	36
3719	VCP	AMH	0.00000000	1	1	NULL	325.441956866947	12
3719	VCP	MWL	5.00000000	1	1	NULL	325.441956866947	12
234	VCP	CH2	0.00000000	1	5	LoF 5 CH2, CH3, CH4 >2 defects	288.179048295863	10
368	VCP	MSA	0.00000000	1	1	NULL	229.901019728786	12
374	VCP	AMH	0.00000000	2	1	NULL	51.9529738663136	10
532	CT	TFA	0.00000000	2	1	NULL	229.483094294397	15
539	VCP	AMH	0.00000000	2	3	LoF 3  CM, CL, CS >4 defects	278.384850039348	15
539	VCP	MWL	5.00000000	1	3	LoF 3  CM, CL, CS >4 defects	278.384850039348	15
550	VCP	AMH	0.00000000	1	1	NULL	226.813932164499	12
550	VCP	MWL	5.00000000	1	1	NULL	226.813932164499	12
561	VCP	RFJ	0.00000000	2	5	LoF 5 CH2, CH3, CH4 >2 defects	340.128241601238	18
561	VCP	TB	0.00000000	1	5	LoF 5 CH2, CH3, CH4 >2 defects	340.128241601238	18
571	VCP	AMH	0.00000000	4	1	NULL	43.3039952807168	10
571	VCP	MWL	5.00000000	2	1	NULL	43.3039952807168	10
579	VCP	AMH	0.00000000	2	1	NULL	302.287283757492	12
579	VCP	MWL	5.00000000	1	1	NULL	302.287283757492	12
593	VCP	TF	0.00000000	4	1	NULL	144.342273919456	10
694	VCP	MCU	0.00000000	1	2	LoF 2 RF? >0 defects	284.601698767481	12
694	VCP	MWL	35.00000000	3	2	LoF 2 RF? >0 defects	284.601698767481	12
704	VCP	MWL	10.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	166.746169061173	15
704	VCP	TF	0.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	166.746169061173	15
736	VCP	AMH	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	275.370288492556	12
736	VCP	FL	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	275.370288492556	12
736	VCP	MWL	5.00000000	1	3	LoF 3 FM, FL, FS >0 defects	275.370288492556	12
741	VCP	MSA	0.00000000	2	2	LoF 2 RF? >0 defects	143.31073265423	18
857	RCP	AMH	0.00000000	2	1	NULL	225.695837059318	10
857	RCP	MWL	5.00000000	1	1	NULL	225.695837059318	10
857	RCP	TFA	0.00000000	1	1	NULL	225.695837059318	10
1091	VCP	AMH	0.00000000	1	1	NULL	302.377234481665	10
1091	VCP	MSA	0.00000000	1	1	NULL	302.377234481665	10
3352	VCP	MWL	10.00000000	1	1	NULL	297.684479829341	10
3375	VCP	TF	0.00000000	7	1	NULL	301.483270318913	12
3438	VCP	TFA	0.00000000	3	1	NULL	321.91442173986	12
3484	VCP	AMH	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	300.26465393504	15
3484	VCP	MWL	5.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	300.26465393504	15
3484	VCP	RMJ	50.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	300.26465393504	15
3501	VCP	MWL	5.00000000	1	1	NULL	401.648166295301	8
3501	VCP	TF	0.00000000	5	1	NULL	401.648166295301	8
3520	VCP	AMH	0.00000000	2	1	NULL	289.389957824697	12
3520	VCP	MWL	5.00000000	1	1	NULL	289.389957824697	12
3549	CT	TF	0.00000000	5	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	313.204554716168	18
3719	VCP	DSF	20.00000000	1	1	NULL	325.441956866947	12
3719	VCP	MSA	0.00000000	1	1	NULL	325.441956866947	12
368	VCP	TFA	0.00000000	1	1	NULL	229.901019728786	12
374	VCP	DSF	20.00000000	2	1	NULL	51.9529738663136	10
374	VCP	MSA	0.00000000	2	1	NULL	51.9529738663136	10
423	VCP	MSA	0.00000000	1	1	NULL	308.474812780875	15
440	VCP	TF	0.00000000	9	1	NULL	419.153460419147	54
457	VCP	TFA	0.00000000	1	1	NULL	302.895024763999	18
515	VCP	AMH	0.00000000	2	1	NULL	266.563353612329	10
515	VCP	MWL	5.00000000	1	1	NULL	266.563353612329	10
530	CT	MWL	10.00000000	1	1	NULL	228.938514951641	15
532	CT	MWL	10.00000000	1	1	NULL	229.483094294397	15
532	CT	TFD	0.00000000	3	1	NULL	229.483094294397	15
539	VCP	TBA	0.00000000	1	3	LoF 3  CM, CL, CS >4 defects	278.384850039348	15
550	VCP	MSA	0.00000000	1	1	NULL	226.813932164499	12
552	VCP	MSA	0.00000000	1	1	NULL	336.806479449483	18
568	VCP	TF	0.00000000	5	1	NULL	202.064021001383	12
593	VCP	MWL	5.00000000	2	1	NULL	144.342273919456	10
680	VCP	AMH	0.00000000	2	1	NULL	203.247903934735	12
704	VCP	MWL	25.00000000	2	2	LoF 2 CL, CM, CS, FC >1 defect	166.746169061173	15
704	VCP	SAV	0.00000000	4	2	LoF 2 CL, CM, CS, FC >1 defect	166.746169061173	15
741	VCP	RMJ	15.00000000	4	2	LoF 2 RF? >0 defects	143.31073265423	18
745	VCP	RFB	0.00000000	2	2	LoF 2 RF? >0 defects	199.712233345994	10
965	VCP	TF	0.00000000	5	1	NULL	293.489899260961	12
968	CT	TF	0.00000000	6	1	NULL	182.094251820772	10
1073	VCP	MWL	5.00000000	1	1	NULL	252.10538190166	10
1073	VCP	OBR	2.00000000	1	1	NULL	252.10538190166	10
1073	VCP	TF	0.00000000	9	1	NULL	252.10538190166	10
1107	VCP	TF	0.00000000	6	1	NULL	266.301394177762	10
1113	CT	AMH	0.00000000	2	1	NULL	297.255695062332	10
1114	CT	AMH	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	293.581112909245	12
1150	RCP	AMH	0.00000000	2	3	LoF 3 SAV >0 defects	305.069396941734	10
1251	CT	TF	0.00000000	8	5	LoF 5 FH >0 defects	163.339238496334	24
1336	CT	AMH	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	405.103678364722	12
1336	CT	FL	0.00000000	1	3	LoF 3 FM, FL, FS >0 defects	405.103678364722	12
1340	BR	TFC	0.00000000	8	1	NULL	173.278825816329	60
1358	VCP	MWL	5.00000000	1	2	LoF 2 RF? >0 defects	339.34252126803	15
1363	VCP	AMH	0.00000000	2	3	LoF 3  CM, CL, CS >4 defects	246.850192364703	15
1363	VCP	MWL	5.00000000	1	3	LoF 3  CM, CL, CS >4 defects	246.850192364703	15
1407	VCP	CH2	0.00000000	1	4	LoF 4 FM. FL, FS >1 defect	219.14609139383	12
1440	RCP	TFA	0.00000000	2	1	NULL	198.367460156782	10
1486	VCP	AMH	0.00000000	2	1	NULL	302.246435619973	10
1486	VCP	MWL	5.00000000	1	1	NULL	302.246435619973	10
1531	VCP	AMH	0.00000000	1	2	LoF 2 RF? >0 defects	240.031129712012	12
1531	VCP	RFJ	0.00000000	1	2	LoF 2 RF? >0 defects	240.031129712012	12
1532	VCP	AMH	0.00000000	4	2	LoF 2 RF? >0 defects	184.201180154268	15
2457	PVC	AMH	0.00000000	4	1	NULL	100.230587085657	8
2459	VCP	AMH	0.00000000	4	1	NULL	89.9234497184074	12
2459	VCP	MWL	10.00000000	2	1	NULL	89.9234497184074	12
2463	PVC	AMH	0.00000000	4	1	NULL	107.387885966513	8
2463	PVC	MWL	10.00000000	2	1	NULL	107.387885966513	8
2654	VCP	AMH	0.00000000	2	4	LoF 4 RB? >0 defects	310.699915674167	12
2654	VCP	MWL	5.00000000	1	4	LoF 4 RB? >0 defects	310.699915674167	12
2654	VCP	RFJ	0.00000000	4	4	LoF 4 RB? >0 defects	310.699915674167	12
2749	VCP	B	0.00000000	1	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	241.685855828519	12
2749	VCP	TF	0.00000000	6	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	241.685855828519	12
2756	VCP	AMH	0.00000000	2	3	LoF 3 FM, FL, FS >0 defects	243.82030172938	12
2849	CT	TFA	0.00000000	1	1	NULL	282.902158079087	10
2948	RCP	AMH	0.00000000	2	4	LoF 4 F >0 defects	238.660332403182	10
2980	PVC	TF	0.00000000	2	1	NULL	134.006650819191	12
2999	PVC	AMH	0.00000000	4	1	NULL	198.279470430585	8
2999	PVC	MWL	5.00000000	2	1	NULL	198.279470430585	8
3075	PVC	AMH	0.00000000	2	1	NULL	357.240800271039	8
3196	VCP	RFJ	0.00000000	16	2	LoF 2 RF? >0 defects	144.928259686632	18
3197	VCP	RFL	0.00000000	3	4	LoF 4 RB? >0 defects	304.122546890225	15
3343	VCP	TF	0.00000000	6	1	NULL	180.168981283182	10
3361	VCP	AMH	0.00000000	2	1	NULL	297.743701759256	12
3361	VCP	MWL	10.00000000	1	1	NULL	297.743701759256	12
3364	VCP	TB	0.00000000	4	1	NULL	299.779738336279	12
3438	VCP	AMH	0.00000000	2	1	NULL	321.91442173986	12
3484	VCP	B	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	300.26465393504	15
3484	VCP	CH3	0.00000000	2	5	LoF 5 B,BSV,BVV,XB,XP >0, LoF 5 B,BSV,BVV,X,XB,XP >0	300.26465393504	15
3597	VCP	TF	0.00000000	10	1	NULL	296.435170343452	10
3647	VCP	TB	0.00000000	2	1	NULL	382.582445434437	36
234	VCP	AMH	0.00000000	2	5	LoF 5 CH2, CH3, CH4 >2 defects	288.179048295863	10
368	VCP	AMH	0.00000000	1	1	NULL	229.901019728786	12
368	VCP	MWL	5.00000000	1	1	NULL	229.901019728786	12
423	VCP	AMH	0.00000000	1	1	NULL	308.474812780875	15
423	VCP	MWL	5.00000000	1	1	NULL	308.474812780875	15
440	VCP	TFC	0.00000000	13	1	NULL	419.153460419147	54
457	VCP	AMH	0.00000000	2	1	NULL	302.895024763999	18
457	VCP	MWL	5.00000000	1	1	NULL	302.895024763999	18
530	CT	TFA	0.00000000	1	1	NULL	228.938514951641	15
539	VCP	CS	0.00000000	1	3	LoF 3  CM, CL, CS >4 defects	278.384850039348	15
539	VCP	TF	0.00000000	13	3	LoF 3  CM, CL, CS >4 defects	278.384850039348	15
561	VCP	TF	0.00000000	9	5	LoF 5 CH2, CH3, CH4 >2 defects	340.128241601238	18
579	VCP	TF	0.00000000	3	1	NULL	302.287283757492	12
704	VCP	AMH	0.00000000	4	2	LoF 2 CL, CM, CS, FC >1 defect	166.746169061173	15
857	RCP	TF	0.00000000	3	1	NULL	225.695837059318	10
1091	VCP	TFA	0.00000000	1	1	NULL	302.377234481665	10
1095	RCP	TF	0.00000000	5	1	NULL	268.275711837099	27
1150	RCP	TB	0.00000000	1	3	LoF 3 SAV >0 defects	305.069396941734	10
1153	RCP	MWL	5.00000000	1	3	LoF 3 SAV >0 defects	276.979117944324	10
1158	VCP	AMH	0.00000000	4	1	NULL	194.195090394634	10
1158	VCP	MWL	5.00000000	2	1	NULL	194.195090394634	10
